participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.trial_to_pay,player.amount_earned_on_dictator,player.test_question_1,player.test_question_2,player.test_question_3,player.test_question_4,player.payoff,group.id_in_subsession,group.option1,group.option2,group.amount_offered,group.option_chosen,group.current_opponent,group.payout,group.soc_or_no,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,FALSE,TRUE,,,0,1,14,20,14,Option 1,circle,6,Social,,1,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,9,7,Option 1,square,13,Social,,2,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,18,4,Option 1,triangle,16,Social,,3,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,10,12,10,Option 1,triangle,10,Social,,4,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,20,2,Option 1,circle,18,Social,,5,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,4,4,Option 2,circle,16,Social,,6,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,10,6,Option 1,circle,14,Social,,7,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,2,2,Option 2,triangle,18,Social,,8,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,14,2,Option 1,square,18,Social,,9,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,17,5,Option 1,circle,15,Social,,10,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,9,13,9,Option 1,circle,11,Social,,11,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,15,11,11,Option 2,triangle,9,Social,,12,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,19,9,9,Option 2,square,11,Social,,13,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,18,10,10,Option 2,triangle,10,Social,,14,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,20,12,12,Option 2,circle,8,Social,,15,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,10,8,8,Option 2,triangle,12,Social,,16,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,15,17,15,Option 1,circle,5,Social,,17,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,18,0,Option 1,square,20,Social,,18,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,16,18,16,Option 1,square,4,Social,,19,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,15,7,Option 1,circle,13,Social,,20,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,16,4,4,Option 2,triangle,16,Social,,21,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,14,8,8,Option 2,triangle,12,Social,,22,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,16,0,Option 1,triangle,20,Social,,23,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,8,14,8,Option 1,square,12,Social,,24,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,18,0,Option 1,triangle,20,Social,,25,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,square,13,Social,,26,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,11,5,Option 1,circle,15,Social,,27,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,1,1,Option 2,circle,19,Social,,28,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,5,1,Option 1,square,19,Social,,29,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,12,10,10,Option 2,square,10,Social,,30,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,16,12,12,Option 2,square,8,Social,,31,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,3,17,3,Option 1,square,17,Social,,32,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,18,16,16,Option 2,square,4,Social,,33,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,3,1,Option 1,square,19,Social,,34,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,8,12,8,Option 1,circle,12,Social,,35,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,19,1,Option 1,square,19,Social,,36,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,1,1,Option 2,square,19,Social,,37,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,7,1,Option 1,triangle,19,Social,,38,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,9,7,Option 1,triangle,13,Social,,39,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,13,17,13,Option 1,circle,7,Social,,40,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,3,9,3,Option 1,triangle,17,Social,,41,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,13,5,Option 1,circle,15,Social,,42,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,17,1,Option 1,square,19,Social,,43,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,6,4,Option 1,triangle,16,Social,,44,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,4,2,Option 1,square,18,Social,,45,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,3,11,3,Option 1,square,17,Social,,46,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,16,4,Option 1,square,16,Social,,47,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,8,18,8,Option 1,square,12,Social,,48,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,16,0,Option 1,square,20,Social,,49,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,13,17,13,Option 1,circle,7,Social,,50,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,18,12,12,Option 2,circle,8,Social,,51,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,13,7,Option 1,square,13,Social,,52,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,7,5,Option 1,triangle,15,Social,,53,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,7,5,Option 1,square,15,Social,,54,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,15,9,9,Option 2,circle,11,Social,,55,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,13,5,5,Option 2,triangle,15,Social,,56,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,17,5,Option 1,circle,15,Social,,57,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,11,15,11,Option 1,triangle,9,Social,,58,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,3,7,3,Option 1,square,17,Social,,59,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,9,17,9,Option 1,square,11,Social,,60,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,19,3,3,Option 2,circle,17,Social,,61,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,19,1,Option 1,triangle,19,Social,,62,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,15,9,9,Option 2,square,11,Social,,63,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,15,7,Option 1,triangle,13,Social,,64,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,12,4,4,Option 2,square,16,Social,,65,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,6,4,Option 1,circle,16,Social,,66,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,10,6,Option 1,circle,14,Social,,67,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,18,0,Option 1,square,20,Social,,68,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,19,5,Option 1,triangle,15,Social,,69,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,16,2,Option 1,square,18,Social,,70,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,10,16,10,Option 1,triangle,10,Social,,71,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,3,11,3,Option 1,triangle,17,Social,,72,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,20,6,Option 1,triangle,14,Social,,73,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,12,14,12,Option 1,triangle,8,Social,,74,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,0,4,0,Option 1,circle,20,Social,,75,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,14,18,14,Option 1,triangle,6,Social,,76,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,16,4,Option 1,square,16,Social,,77,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,11,7,Option 1,circle,13,Social,,78,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,12,2,Option 1,circle,18,Social,,79,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,17,7,7,Option 2,circle,13,Social,,80,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,18,2,Option 1,square,18,Social,,81,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,19,11,11,Option 2,square,9,Social,,82,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,18,2,Option 1,triangle,18,Social,,83,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,16,18,16,Option 1,circle,4,Social,,84,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,12,16,12,Option 1,square,8,Social,,85,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,8,6,Option 1,circle,14,Social,,86,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,10,4,4,Option 2,square,16,Social,,87,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,4,14,4,Option 1,circle,16,Social,,88,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,1,7,1,Option 1,triangle,19,Social,,89,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,6,12,6,Option 1,square,14,Social,,90,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,7,19,7,Option 1,square,13,Social,,91,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,14,6,6,Option 2,triangle,14,Social,,92,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,5,7,5,Option 1,circle,15,Social,,93,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,14,16,14,Option 1,triangle,6,Social,,94,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,,,,,,,0,1,2,18,2,Option 1,square,18,Social,,95,rgoo4dc6,,,,,,0
1,l7atvoa0,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.61.234.242,2017-11-17 08:54:27.097171+00:00,1,,,0,1,9,18,,,,,0,1,8,16,8,Option 1,square,12,Social,,96,rgoo4dc6,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,FALSE,TRUE,,,0,1,18,14,14,Option 2,circle,6,Social,,1,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,7,9,9,Option 2,square,11,Social,,2,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,9,19,9,Option 1,triangle,11,Social,,3,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,1,3,3,Option 2,triangle,17,Social,,4,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,2,20,2,Option 1,circle,18,Social,,5,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,0,6,6,Option 2,square,14,Social,,6,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,12,18,12,Option 1,square,8,Social,,7,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,4,2,4,Option 1,triangle,16,Social,,8,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,12,20,12,Option 1,circle,8,Social,,9,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,0,14,14,Option 2,triangle,6,Social,,10,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,9,13,9,Option 1,circle,11,Social,,11,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,16,2,16,Option 1,square,4,Social,,12,e2egylun,,,,,,0
1,hb98046q,,0,1729,1729,my_ultimatum_3cond_interleafed,120,Final,10.137.147.163,2017-11-17 09:32:19.627822+00:00,1,,,0,1,,,,,,,0,1,16,14,14,Option 2,triangle,6,Social,,13,e2egylun,,,,,,0
