participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.test_question_1,player.test_question_2,player.test_question_3,player.test_question_4,player.payoff,group.id_in_subsession,group.payout_chosen_trial,group.option1,group.option2,group.amount_offered,group.option_chosen,group.current_opponent,group.payout,group.soc_or_no,group.offer_accepted,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,9,17,9,Option 1,circle,11,Social,1,69,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,13,19,13,Option 1,circle,7,Social,1,70,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,8,12,8,Option 1,square,12,Social,1,71,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,0,14,0,Option 1,triangle,0,Social,0,72,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,0,8,8,Option 2,triangle,0,Social,0,73,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,10,20,10,Option 1,triangle,10,Social,1,74,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,1,19,1,Option 1,triangle,0,Social,0,75,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,14,16,14,Option 1,square,6,Social,1,76,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,5,17,5,Option 1,triangle,0,Social,0,77,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,17,19,17,Option 1,square,3,Social,1,78,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,1,3,3,Option 2,square,17,Social,1,79,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,14,18,14,Option 1,triangle,6,Social,1,80,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,11,13,11,Option 1,triangle,9,Social,1,81,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,8,14,8,Option 1,circle,12,Social,1,82,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,12,14,12,Option 1,triangle,0,Social,0,83,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,5,9,9,Option 2,triangle,0,Social,0,84,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,10,12,10,Option 1,square,10,Social,1,85,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,14,20,14,Option 1,square,6,Social,1,86,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,9,17,9,Option 1,circle,11,Social,1,87,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,5,15,15,Option 2,triangle,5,Social,1,88,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,8,18,8,Option 1,circle,12,Social,1,89,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,0,18,18,Option 2,circle,2,Social,1,90,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,11,15,11,Option 1,square,9,Social,1,91,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,1,11,11,Option 2,square,9,Social,1,92,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,5,7,7,Option 2,square,13,Social,1,93,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,9,13,9,Option 1,circle,11,Social,1,94,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,3,19,19,Option 2,circle,1,Social,1,95,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,8,20,8,Option 1,square,12,Social,1,96,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,,,,,,,,,97,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,,,,,,,,,98,ag3bbb10,,,,,,0
1,8q048zlv,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.239.93.100,2017-11-15 10:00:21.833753+00:00,1,,,0,1,,,,,0,1,,,,,,,,,,99,ag3bbb10,,,,,,0
1,2a0rs7l6,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.142.206.152,2017-11-15 10:01:41.955023+00:00,1,,,0,1,FALSE,TRUE,FALSE,TRUE,0,1,,0,12,0,Option 1,triangle,0,Social,0,1,83qqnk2l,,,,,,1
1,2a0rs7l6,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.142.206.152,2017-11-15 10:01:41.955023+00:00,1,,,0,1,,,,,0,1,,3,11,3,Option 1,square,17,Social,1,2,83qqnk2l,,,,,,1
1,2a0rs7l6,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.142.206.152,2017-11-15 10:01:41.955023+00:00,1,,,0,1,,,,,0,1,,10,18,10,Option 1,square,10,Social,1,3,83qqnk2l,,,,,,1
1,2a0rs7l6,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.142.206.152,2017-11-15 10:01:41.955023+00:00,1,,,0,1,,,,,0,1,,7,9,7,Option 1,triangle,13,Social,1,4,83qqnk2l,,,,,,1
1,2a0rs7l6,,0,387,1350,my_ultimatum_priors_social,96,Offer,10.142.206.152,2017-11-15 10:01:41.955023+00:00,1,,,0,1,,,,,0,1,,16,18,16,Option 1,square,4,Social,1,5,83qqnk2l,,,,,,1
